tenure_months,monthly_charges,total_charges,age,credit_score,support_tickets,login_frequency,avg_session_duration,payment_delay_days,contract_length_months,num_dependents,international_plan,voice_mail_plan,data_usage_gb,roaming_charges,device_protection,paperless_billing,num_referrals,churn_target
1.0,149.99,160.18,42,762,1,-3.639515628317806,0.6865835376286245,1,1.1069655890127996,1,0,1,-0.15365156783211215,2.324996795048146,1,1,3,0
58.0,40.2,2244.29,49,494,2,-2.440328197003588,-3.4084142834121343,4,-1.1982343651494007,1,1,1,1.1036356527299505,-1.087369532398967,1,0,5,1
1.0,114.1,117.5,63,765,2,1.3795412646187908,-6.659177636131852,4,1.7600985355518615,1,1,1,1.032941117939538,3.9630581197161194,0,1,7,0
42.0,91.26,4028.19,58,624,0,-2.0489185641102274,-4.34467833836954,0,-1.8632110812354559,2,0,0,1.3688754395404252,0.17393656224205475,1,1,0,1
37.0,93.81,3240.58,18,768,6,1.5119766310929517,4.82419732982706,9,1.0380394637247154,5,0,0,-0.030686585680356815,-1.7438149882150225,1,1,4,0
1.0,82.03,80.5,22,711,3,1.77866569300883,5.029044315443258,5,-2.9371632602817934,3,1,1,-0.2746693936851653,-2.3939915877260614,1,0,1,0
72.0,32.01,2287.49,23,547,1,3.317164190906704,0.12135263540594658,0,3.122684110994438,1,0,1,-0.026874040238041946,0.788478950718646,0,0,2,0
36.0,99.96,3444.99,43,608,3,2.8616671073567854,2.285691352466937,6,0.870209150767897,2,0,0,0.6530976046044796,3.253798459252681,1,1,3,0
30.0,141.58,4668.75,56,628,1,-1.5820548604239548,-3.4471205478791487,1,-0.9954958022985234,2,1,0,-0.9792725912916408,1.6955403033801977,1,1,0,1
10.0,53.12,536.89,64,823,3,-0.2730041966481928,-11.076291349392402,0,1.1949627663784,2,0,1,1.3684064641678138,-1.4548957540334648,1,1,7,0
26.0,149.25,3971.06,22,821,3,-4.271321962747267,-1.272446512086636,3,0.9850983480415378,1,0,1,-0.4988781493930993,-0.580888473237332,1,1,3,1
56.0,27.48,1490.37,27,722,0,-1.5505844970171987,-5.1633541053502245,2,-1.6738964731448118,3,1,1,0.21598750319325236,-1.9081537731280298,0,0,4,1
51.0,95.49,4794.34,34,522,2,1.960692130327812,2.1531260867369126,2,0.4630049498105671,1,1,1,0.6984820238187978,1.2585411885845328,1,0,1,0
43.0,102.51,4107.94,57,438,2,1.8286299612235133,1.5280127152160943,11,0.5046860976231535,3,0,1,-2.590924463059685,5.958128082178276,1,0,3,0
68.0,88.52,5615.18,19,403,0,5.944129515630615,6.931429184815424,0,2.254793343311912,1,1,1,-0.4151393404041847,9.177407358151049,0,1,2,0
45.0,76.27,3505.28,42,548,7,3.9877160104750833,3.2789780096638994,2,1.5787592154811398,1,0,1,1.2785962933196788,2.373646638199332,1,1,4,0
6.0,66.46,413.82,55,755,2,1.2804478777472745,-6.2181725003398585,0,1.5037683993724318,3,0,1,-0.2244342157600664,-1.467051379942034,1,1,9,0
12.0,90.48,983.65,18,783,3,-3.3280956746834662,6.20142743369218,1,-1.0120781656028788,1,1,1,0.1285497620078606,-6.820698721138532,1,0,1,0
30.0,105.44,3180.38,47,717,0,-1.4167844803490766,3.2679925261206115,4,5.1707327640015,3,0,0,1.0829756958641057,-0.45983118709369336,1,1,4,0
72.0,19.99,1337.73,52,503,1,3.906310102456619,-5.55392733049505,2,1.5255501688952213,0,0,1,-0.46677782019565084,-1.402876113252309,1,0,5,1
52.0,90.28,5060.67,78,574,0,-1.5412114504013172,-6.493805010450854,3,3.95469690243507,3,1,0,-0.02508711905378481,6.0094190302279795,0,1,6,0
1.0,139.08,137.34,63,673,1,8.464497669538977,0.2574917552735465,2,-0.9883304532187743,5,1,1,1.3706410815571834,10.282835346171245,0,1,4,0
1.0,108.97,112.03,33,733,1,4.912650850423034,2.1784796688862147,9,-3.8323627687527106,2,1,1,-0.3395563879941212,4.786542316120697,0,0,1,0
35.0,55.42,1960.24,31,791,3,0.7562882639523023,-0.23892979506443066,2,5.110169633172183,3,0,1,0.552004587066955,-4.489178499148402,1,1,2,1
23.0,96.37,2253.36,37,736,1,-2.798243958023132,2.423852913734617,2,2.606909891780264,2,0,1,-0.4089138331179619,-3.6282933224710856,1,0,1,0
19.0,58.15,1115.58,40,629,0,5.556682759011353,1.1389262621447982,3,-0.10170183212544204,1,0,1,1.2658839683312342,3.783982213010246,0,0,0,0
1.0,119.47,113.03,67,850,0,-4.6771823934118775,-1.8857158130086868,1,0.21348179703214587,1,0,0,1.6442806804701486,-2.160903072667776,1,0,1,1
1.0,60.63,62.41,45,680,0,4.623838271012331,2.14713166170916,11,-2.2675719715151508,2,0,1,0.6736013665334327,2.9226679232357555,1,0,2,0
18.0,114.23,1863.02,32,772,1,-1.4842718688800949,-1.6605671352810711,11,-2.7674230064292193,0,1,0,-1.1869130236868168,2.105497870422892,0,1,3,1
32.0,50.4,1685.78,51,730,0,-2.9007859973584895,-5.823734175974968,2,-2.753782604070724,3,0,0,1.2878617364362117,-5.268920802089523,1,0,3,1
38.0,51.34,1824.03,19,528,1,4.982203933307272,8.181723723515713,5,-1.949630713328414,1,0,1,-0.8491657211381344,-1.079085807431338,0,0,4,0
16.0,95.95,1594.54,75,804,0,-5.155093842093199,-7.818381067459804,1,2.348118336787308,1,0,0,1.3332098073307845,-3.2484298408967724,1,1,1,1
43.0,58.33,2623.1,35,768,1,-1.2325369644237707,-4.542255205542507,4,-0.0793826211090004,0,1,0,-0.7987830487172634,-1.5520362766158222,1,1,3,1
44.0,104.99,4343.72,34,751,3,-0.9450538131395193,-0.2776910376428076,11,1.912719172728969,1,1,0,0.4703841620931579,0.439204638700044,1,1,3,1
8.0,114.57,943.23,49,745,4,-2.842420320441901,0.8421018192623798,2,1.6666076259933271,0,0,1,0.26254839514314,-0.04907795429705119,1,0,0,0
19.0,106.97,2095.26,33,698,1,1.7827966813336809,-0.09635135296510036,1,-1.2935963399406436,1,0,1,0.38461539617918283,2.302902513929765,1,1,0,0
72.0,21.07,1539.38,49,582,1,-1.5214725830879605,-3.133578215912106,3,-1.1613057264078996,5,0,0,0.6266134652100049,-1.8355220021753067,1,1,7,0
72.0,29.69,2306.52,39,462,1,2.183995002188452,0.13717504126888852,5,1.2797101810237994,2,1,1,-0.4670020137729479,-0.04589275246637682,1,0,1,1
72.0,121.88,9632.51,52,587,2,-5.353401502411657,-3.335440508378737,5,4.935173963350682,2,1,0,-1.619944612817809,-0.22808912795826067,1,1,1,0
13.0,51.85,696.74,46,655,1,4.631467723323622,-0.2437864263384726,1,1.6324788093765608,0,0,1,0.8104750029964789,3.3917685472343067,0,0,4,0
3.0,91.42,270.47,30,657,1,6.267849887146846,3.8416264800812074,1,-2.1157361250369515,2,1,1,0.4981197608562887,5.487752020896412,0,0,3,0
56.0,55.08,2929.21,42,664,0,-2.3158693824610888,-4.116790433917278,8,2.7433918897101206,1,1,1,0.1837920836339887,-3.838179581811022,1,0,2,1
1.0,79.91,85.85,18,850,1,-2.9615535815406258,5.957399897412867,6,-0.17705435707000905,2,0,1,1.0851007829136574,-7.770119816582632,1,0,0,0
23.0,104.92,2270.12,46,522,2,1.1258443110927798,-0.4871314987508516,1,-1.9667249205940465,3,1,1,0.8800595357599192,2.819296562148146,0,0,3,0
35.0,59.8,2082.13,41,727,0,0.13287911000851493,-6.599720956631388,2,2.144802059135357,1,0,1,-0.9397462331108769,-2.291019358358663,1,1,8,0
40.0,108.73,4445.32,48,611,4,-2.2670041166953743,-0.20166980040940374,2,2.3515942562866465,0,0,1,0.6711451288781735,-0.6948443812459507,1,0,1,0
1.0,91.62,89.38,67,705,2,6.574774234967298,-3.353923657969131,3,-0.7542354149994089,3,1,1,-1.7116988689012322,5.484854102323651,1,1,1,0
72.0,98.07,6898.23,34,559,0,-4.197152463369635,3.200688230738236,3,3.610090919935753,3,0,0,-0.6849970116079352,-2.664315737716186,1,0,3,0
32.0,91.57,2912.5,43,682,1,-4.68516828313398,0.8276367887618418,1,2.306750305992463,1,1,1,-1.0282148403888978,-4.054318168872547,1,0,0,0
39.0,88.1,3227.9,45,395,2,-1.9590260141871703,8.752836149458274,3,1.0773466027292333,3,0,1,-0.6567697223346567,-1.9409185806196587,1,0,2,0
22.0,73.42,1759.87,52,663,4,3.354603330129809,-2.4003734372098635,2,0.8631405773884944,2,0,1,1.277981562857085,1.5221076999853864,1,1,2,0
1.0,95.6,91.71,27,809,2,0.9438346555132557,4.593068704199363,4,-1.3931622219349458,3,0,1,0.02806827643834319,-1.377848968404225,1,0,0,0
1.0,149.99,153.55,39,795,3,-11.990987973389513,1.4791955993089005,4,2.6637068420337022,0,1,1,-0.8487813353746798,-5.967312172801768,1,0,7,0
7.0,67.92,470.69,52,564,1,10.54329703972919,-1.193895238542751,3,-4.6338115504141415,0,0,1,0.6152554923398379,9.633767457580559,0,1,3,0
43.0,89.37,3916.77,60,649,1,-1.808968725040872,-5.914897131478933,1,1.9357252637224418,1,0,0,0.6737989072115628,2.7974803955809806,0,1,6,0
56.0,120.65,7402.02,56,487,3,-0.7128276713520604,1.153212860078009,3,3.7861423897531474,1,1,1,1.3448824875027374,4.6041376499020625,1,1,3,1
1.0,99.71,97.85,69,799,1,5.132946437629145,-5.692182118419169,5,-1.5189961527639748,5,1,1,-1.5041118194445902,3.1044476232788587,1,1,3,0
65.0,39.87,2622.91,42,624,2,-1.3523810675328491,-2.5866954750530162,0,0.9447272244792998,1,1,0,-0.2720910356217602,-1.7322075361943643,1,1,1,0
40.0,57.93,2176.14,39,556,0,-0.2674410753208794,0.24316795395250962,5,0.47852887412192624,2,1,1,0.04185183709075198,-1.3275813982040712,1,0,3,1
41.0,104.82,4347.08,30,715,3,-1.3907607093428183,1.380537019586665,3,1.720105348824505,1,1,0,0.2533251176026255,-1.7537862951848702,1,1,1,0
25.0,105.24,2592.93,44,500,1,4.083884800046676,2.159989606148674,8,-1.425522671802041,1,1,1,0.23568114676977947,6.223353784576019,0,0,1,0
55.0,70.76,4099.06,71,727,1,-4.405516284382639,-12.29736804246037,6,2.9261395960400183,5,1,0,-0.25456979941951285,0.3206971260577752,0,1,7,0
48.0,39.01,1759.07,26,549,0,3.5877013059500924,3.0728351123408806,1,2.470180501886242,0,1,1,-0.31487040684507844,2.560358475056179,0,0,4,0
48.0,107.94,4918.61,25,674,1,-1.9878095322465459,0.7476010893917348,0,-1.2380302640902014,1,1,0,1.8167682022095824,3.4557845307183115,0,1,1,1
16.0,86.81,1512.41,43,476,1,10.230596022695506,5.316125752596895,9,-0.1806114235677737,3,1,1,-1.4687196944342036,10.68344049353723,0,1,2,0
19.0,86.7,1604.22,48,679,0,0.2900253218550076,-2.8538578304337596,9,0.8825860940201494,1,1,1,0.4765826392684559,2.903416821860671,0,1,6,0
72.0,69.68,5151.85,25,533,2,-3.0055679510243847,-1.068628103042627,5,0.9621529886045471,1,1,0,-0.2424663592885631,-1.896988391451945,1,1,3,1
72.0,43.38,3360.06,46,628,1,1.6076261599410693,-2.263650191390508,3,5.0822460795035465,3,0,1,-1.7615326519010999,-2.668842475463723,1,1,6,1
27.0,98.89,2914.91,77,702,0,-2.1745213631875737,-9.952161258618796,6,2.454057972244591,3,0,0,-1.1956755174473281,4.365182496534316,0,1,8,0
43.0,71.29,3312.81,50,665,1,0.8156758478950153,-6.268714772035545,0,1.6593997906262596,3,1,1,0.14037529776580368,3.131687377662106,0,1,4,0
71.0,54.42,3496.65,38,566,4,3.471107252833542,2.1303415645695134,5,0.7741404020282444,0,1,0,-0.003731869653007481,0.8209408960101291,1,1,7,0
12.0,81.27,1036.95,38,629,1,3.0665953746071835,1.1929493216500187,2,-0.21157507730134173,5,0,0,-0.527825975184244,1.621236082924634,1,1,5,0
20.0,85.85,1683.22,31,731,2,-2.926357418380069,4.788671084338472,1,0.5586271088824597,1,1,0,0.0362299500914825,-3.648687182677384,0,0,1,1
72.0,21.59,1501.65,29,555,3,-1.1477894802976973,-2.304746864515897,4,-0.05765082844662295,0,0,0,0.053995881719902675,-2.6866974597669637,0,0,8,1
33.0,25.86,783.16,21,481,1,9.013694264018525,9.78386517779075,1,1.4134020437339447,5,1,1,-1.1691953010757674,2.8618533441206706,0,0,1,0
1.0,78.47,83.94,45,796,0,1.252456937508982,-4.741040122158553,1,-0.74298028766093,3,1,1,-1.4461577175983653,-0.06220138526089515,1,1,7,0
1.0,149.99,139.48,32,845,2,1.3947038743329465,3.9621447828301815,2,-1.8714635073656676,4,1,0,-0.2381309569773737,6.782174154527893,0,1,5,1
1.0,137.28,145.1,29,850,1,-1.8598215373393687,0.07059848298723165,9,-0.7066969476748576,1,1,1,-1.867259645828957,0.28358219274070445,0,1,3,0
47.0,106.0,4870.27,18,773,1,-6.137548561240342,0.8078270097909185,1,-0.6416988452525307,3,0,1,-2.1626775530543783,-3.4765525767083836,0,0,1,1
67.0,87.34,5763.65,42,408,6,2.6872338970861502,6.413316623524644,5,-0.589911991919653,0,1,0,-0.5591586761226561,8.304244102994625,0,1,5,0
12.0,120.73,1354.57,27,711,1,-1.7856396801194485,3.9120016466714893,0,0.5472484481594175,1,0,1,-0.6430762085717826,-0.6007920835071462,1,0,1,0
68.0,54.37,3896.77,51,491,1,3.7640841189425807,-1.0487102572609626,7,3.5997099321929547,2,0,1,0.18212666693721744,4.860946234355746,0,1,1,0
1.0,81.42,74.79,62,685,0,4.538253822925905,-1.3518607568683263,8,0.8019042151863108,2,0,1,0.8128372269958548,4.914850826511,0,1,3,0
41.0,82.93,3693.55,18,592,2,1.972723531886527,7.384778740008527,2,-0.3601918386295483,2,1,1,-0.3987433184428167,-0.7643216119998133,1,0,4,0
43.0,54.36,2282.93,37,717,3,3.835742281547177,2.5185098884085,1,4.926098065460807,0,0,1,-0.9625111322847182,-1.8385292384742822,0,1,7,1
31.0,134.83,4472.95,48,663,2,-5.5760291684898755,-3.448272897544976,3,-0.45422947990661466,2,1,0,0.12717022001845282,-0.8682817096915536,1,1,8,1
72.0,99.28,6769.05,19,637,0,-8.843806001136626,5.0082261235203305,2,3.530766684101817,1,1,0,1.4232469591806107,-9.59778196872575,1,0,0,0
43.0,70.78,2793.85,54,679,1,0.44578559773827725,-0.33719005836041355,9,3.71493371340467,1,1,1,-0.309934527351922,-2.038056732047615,0,1,4,1
72.0,101.02,6962.18,34,651,2,-8.885318894738614,-3.771423944885988,2,1.3418018496353272,3,1,0,1.1843351280046617,-6.614085288725476,1,0,4,1
41.0,19.99,813.32,37,586,2,5.238308671412931,4.265487423389948,2,0.11572801336964145,2,0,1,0.22115248577746552,-1.1170221466914771,1,0,4,0
1.0,114.41,107.51,45,735,5,3.6778191310472876,1.8608482078979725,3,-0.7708149391949538,2,1,1,1.2975797250160828,6.35557605594135,0,1,2,0
46.0,99.34,4922.84,35,633,1,-2.2016094906928605,-3.1912958682632704,3,-2.6545852558041108,2,0,1,0.3905741470171744,1.390881998292711,1,1,2,1
46.0,83.45,3983.61,55,573,2,-0.9258357746469829,-2.356373215881129,3,3.359580728388848,0,0,0,-0.9507905749223665,4.150059415918938,0,1,8,0
39.0,127.25,4471.51,46,537,2,-0.3649680751967791,0.9299078080661086,3,1.2687182802766268,1,0,1,-0.8610905039149233,3.5184233029426046,1,1,0,0
1.0,48.73,53.29,30,618,1,12.596731042820847,7.737103252194661,5,0.22839544813749102,4,1,1,-0.08262570748474275,5.581721210943147,0,0,3,0
41.0,82.02,3125.89,34,700,2,-1.4387732306038445,4.409345195372788,1,2.9593090290228403,1,0,0,-0.19111578203777912,-3.356735904626399,1,0,5,1
41.0,107.89,4711.9,50,503,0,4.747589693822905,0.35730892527075825,3,0.12641010047569845,1,0,1,-0.06837535503618472,7.517129973422562,0,1,3,0
46.0,28.83,1271.48,59,649,0,-1.9908602552726409,-4.371716189326225,4,0.8076449362285383,2,1,0,0.18057462501819785,-3.1768649585747903,0,0,4,1
35.0,50.99,1826.71,32,610,1,3.908983478659137,3.204013273778314,4,-0.1725200140906754,0,0,1,-0.04487905609352203,2.3149690772709333,0,0,3,0
52.0,70.77,3496.02,43,483,2,8.030296621377229,3.961892166250586,1,-1.8552958304689802,0,0,1,-1.255258536786393,6.9395916684521595,1,1,10,0
48.0,115.51,5940.33,18,698,0,-3.269663128068729,3.2207864480312813,0,2.4999391802442004,4,0,0,0.31613434979802746,-2.092226454833037,1,1,1,1
2.0,46.55,98.94,65,850,1,-0.38042114565327106,-11.251891859328387,6,1.0360867120028538,1,0,1,0.1783736929233565,-2.804194399872341,1,1,8,0
10.0,81.81,739.8,31,592,1,8.97891482506105,3.171038404254955,3,-2.5339526407223976,2,1,1,-0.3126060488671844,6.253284450663503,0,1,3,0
49.0,69.17,3420.69,58,625,0,-0.7517446659195669,-4.922585305318869,7,2.058961088919791,4,0,1,-1.7099317240645833,4.112509464751852,0,1,4,0
30.0,34.79,994.32,45,665,0,2.21646955856483,-1.291844791116568,8,0.9670296501640347,0,1,1,0.21100850347122332,-0.4653137233576163,0,0,2,1
1.0,66.96,64.03,67,739,1,10.063661281201615,-3.7832037635738374,2,1.0051475577224522,2,0,1,0.2954392775618184,5.144696622228233,0,1,0,0
41.0,115.13,4780.5,41,683,2,-1.7633754612525159,-0.06969413820730644,1,3.0580951901829754,1,1,1,1.2361211972804325,0.7474579320779834,1,1,1,0
37.0,58.75,2327.76,57,625,1,0.42617744683692277,-3.306986444443508,7,0.7150170218556693,2,1,0,0.25401373582487907,0.16710863835598605,1,1,5,0
63.0,19.99,1290.04,33,522,1,4.3161115919600705,2.153136750714272,7,2.0438403213491454,0,0,1,1.6273651050648572,0.6881359386334703,0,0,1,0
18.0,43.09,800.28,27,699,3,3.900691405782983,5.74907210927536,0,2.334926756289252,4,1,1,-0.8936660623556743,-1.5382616180191444,1,0,2,1
22.0,19.99,432.48,45,611,1,0.7250196809910258,-0.06504595878997593,1,-1.339516294782869,3,1,0,-1.2730778596353372,-1.9406519832281277,0,0,10,1
72.0,78.83,5183.37,28,562,3,-4.666402865614399,5.223391664730268,11,4.541507372874441,0,0,0,0.5443009765131103,-6.326919017538347,1,0,4,0
72.0,66.01,4689.78,32,474,2,-0.7142382676078253,-2.503052876242783,5,0.031240571410159013,2,1,1,0.2247221192774335,1.2973862344564373,1,1,1,1
34.0,60.85,2075.07,61,710,1,-1.0860437538218393,-6.905381660868044,9,0.7463327063539151,1,0,0,2.113616635772922,-0.3194261432107313,1,1,3,0
72.0,101.11,7573.56,48,588,4,-7.74471641155426,-3.7233026383041734,5,0.5944822028172819,3,1,0,0.22425947895035128,-5.426695180429845,1,0,4,1
39.0,105.08,4417.55,29,559,2,-1.0378872263260766,5.100746375298644,3,0.3782838795606547,0,1,1,0.99088434994393,-1.004401566678551,1,0,1,0
34.0,49.39,1529.81,22,571,3,7.810553785565273,4.360410737105369,2,0.48222718272135234,1,1,1,0.8770557674462117,3.1739002839685626,0,0,3,0
17.0,66.13,1233.48,30,578,3,8.228411418190074,3.0936023959058914,4,-0.23477393841415284,4,0,1,1.2440838520366853,4.189811764282251,1,1,0,0
1.0,88.61,94.17,55,711,4,5.864114124667615,-3.1772946646889233,2,-0.2657516075217644,0,0,1,0.8957496851940812,5.933149437709013,0,1,1,0
4.0,100.6,432.78,18,786,1,-1.773747448576631,6.523920872137853,1,0.4185460706675991,3,0,1,-0.30342224084041586,-3.9086141461264168,1,0,1,0
30.0,58.45,1767.33,48,615,1,3.7055279206615706,0.6224221946995487,6,1.0041070327291,0,1,1,-0.9572259554557493,3.305618532250584,0,1,0,0
50.0,107.9,5334.88,34,748,3,-5.839580556291098,-0.1267828079150457,2,1.928979574100143,1,1,0,0.053251740269973064,-4.19988142795825,1,1,0,1
66.0,34.18,2127.2,38,500,3,4.716430183657928,3.273168601995337,4,-0.05532331361128562,1,1,0,1.0433609773489632,2.9200892356015755,0,0,6,0
1.0,125.29,115.01,18,850,0,-0.693332511033045,2.438077059275736,2,-2.1082155780796343,4,0,1,-1.1345046055637644,-2.254344546580726,1,0,4,0
17.0,142.72,2225.94,43,659,2,-2.3994356204629894,-1.4716282342918279,4,-0.03137702874573467,1,0,1,0.5722977855302412,1.564233713404191,1,1,4,0
1.0,123.02,112.21,30,781,2,0.8925595150646017,1.8980897415253812,2,-3.917003063668678,1,1,1,0.09946627836827243,2.3013836903528286,0,0,3,1
18.0,106.27,1943.11,51,549,2,3.2030476988347814,3.8352337212192844,0,0.14104834548453138,0,1,1,0.05651251849254123,5.293142413694439,0,0,3,0
72.0,19.99,1496.77,42,560,5,3.747885402452995,-1.1169256918800774,0,4.322598829174919,0,1,1,-0.7214076868920507,-1.6893053975509147,1,1,3,1
62.0,52.4,3164.8,37,713,3,-2.584445372563683,-2.967550944238509,6,0.6332871195688249,3,0,0,0.5770661438600928,-3.1127512083479045,1,1,1,1
47.0,97.37,4462.39,47,757,1,-0.17804979359123502,-3.5851568785397547,8,1.567638211736976,2,0,0,0.9603789797449573,-0.28309482271759434,1,1,3,1
55.0,43.95,2643.33,66,653,1,-0.8484237595395232,-7.019194926943617,5,3.184613254608066,3,1,0,-1.3768617742686315,-0.003494089433884255,0,1,4,0
43.0,115.45,4905.25,28,610,1,-3.429235108474152,2.0901141231882803,7,0.733981270719624,4,0,0,1.264823437328157,-0.8977698632540226,1,1,5,1
36.0,56.86,2083.05,48,600,1,4.688091494423429,1.5599562388742567,5,-0.47766794151156355,2,1,1,0.2708775925322395,5.089774702016546,0,0,6,0
7.0,82.89,616.6,32,795,0,-0.5992341581789724,-1.5175254195117633,5,-1.426376927937616,0,1,1,1.083128313540104,-3.1442091537263437,1,0,3,0
42.0,96.21,3862.82,23,775,2,-3.692878674250195,3.612950454911092,4,3.407624579402689,3,1,0,0.664605260857608,-5.60192501500935,1,0,2,0
27.0,19.99,548.52,52,673,1,0.6175175354571383,1.1019071812352839,0,-1.4075944701481582,2,1,0,1.0901053212568497,-3.6572515755616197,1,0,1,0
4.0,117.65,451.36,80,850,3,-4.306499957358583,-16.795923410905807,15,0.5594203814100182,1,0,0,1.587914131414996,-0.1434198836023876,1,1,9,0
1.0,149.99,156.19,29,726,3,-0.16235204230421607,4.305697668746764,0,-0.2201107976207769,4,1,1,-0.8542773612082986,3.0321903375057544,1,0,3,0
24.0,98.97,2157.91,51,508,2,5.853597831656668,5.583195569255571,5,-0.6645939268817934,3,0,0,-0.4045712879201187,7.362093321144802,0,1,5,0
45.0,51.25,2276.31,45,583,1,0.2175132712591321,-3.595782185137299,6,0.0823210698835255,0,1,1,0.07051975331835339,-0.29741533678461446,1,0,5,1
35.0,100.01,3225.86,49,528,2,-0.46794450307864804,0.9345864726615906,5,0.2345214842482899,2,0,1,-0.5895522755130861,0.9251863597451698,1,0,1,0
1.0,137.29,134.36,58,840,0,0.6386063791602498,-0.43148005816274587,3,-0.8940741424968003,2,1,0,-0.16572138555286708,0.33240502274185296,1,1,6,1
72.0,105.0,8171.58,53,519,0,-8.535989136636482,-6.4333052742609915,0,0.5350885070179882,3,0,0,-1.3415559383890285,-6.169826689682245,1,0,6,1
21.0,86.22,1797.26,51,796,1,-4.098489084233027,-1.8536197303456008,4,3.720693087473884,0,0,0,-0.27159659839467476,-5.694204331399458,1,0,2,1
72.0,81.15,5887.41,58,564,2,-3.9052308456101517,-6.482616137999313,1,1.9718675326471025,3,0,0,0.34320350377501513,-0.3711942764569514,1,1,1,1
29.0,58.74,1702.93,31,644,2,3.806983081839496,-0.6973385255644164,2,1.2175519499260623,2,1,1,-0.2727797849179111,1.1559555250946492,0,1,5,0
34.0,90.63,3090.61,45,506,5,5.527576168341124,2.9593619328221585,9,-0.4751227541662685,2,1,1,1.1366921178778655,7.964126341883743,0,1,1,0
36.0,96.98,3245.22,32,632,2,3.081974253491152,2.5904671131977284,2,-0.8388924414742748,0,0,1,-0.2902352692223919,4.472067944595179,0,1,4,0
1.0,58.26,55.65,47,803,3,0.3637523483135219,-2.5290465404059983,0,2.8269243912447335,4,0,1,1.8387488076923215,-3.463458480442209,0,1,8,1
9.0,111.75,1051.8,47,716,0,-4.67689965937656,-3.142775054069384,10,-1.252573897891168,2,1,0,0.009420088901353374,-0.9046664814594544,1,1,8,1
